country,year,gini,decile10_share,bottom50_share,palma_ratio,headcount_ratio_50_median
Romania,1994,0.28200582,22.696531,30.762966,1.0104584,9.325
Romania,1995,0.31158027,24.272099,29.272774,1.1480262,11.230404
Romania,1997,0.30504426,24.001804,29.753773,1.1118255,10.246935
Romania,2006,0.3964082,29.042963,23.321278,1.8301973,20.085241
Romania,2007,0.37547714,27.435524,24.541962,1.6210246,18.412504
Romania,2008,0.36428735,26.505985,25.171082,1.5165392,17.01932
Romania,2009,0.35564336,25.718134,25.569532,1.4454312,16.778418
Romania,2010,0.35471106,25.015017,25.401419,1.4233378,17.926508
Romania,2011,0.35866693,24.873528,25.000227,1.4461489,18.19895
Romania,2012,0.3654547,25.445866,24.700268,1.5084099,18.973312
Romania,2013,0.3691512,25.411299,24.351158,1.5492071,20.905178
Romania,2014,0.36009106,24.48506,24.886122,1.4611231,21.302233
Romania,2015,0.3591363,24.763199,24.946749,1.4670681,20.520084
Romania,2016,0.34406668,23.702223,25.850925,1.3407784,18.7715
Romania,2017,0.36012626,24.863499,24.818634,1.4676383,19.243765
Romania,2018,0.35758412,24.917454,25.211176,1.4418957,18.117062
Romania,2019,0.34800538,24.465252,25.853996,1.3804802,18.043016
Romania,2020,0.34570205,24.235424,26.047312,1.3594216,18.04131
Romania,2021,0.3385265,23.999304,26.642303,1.2988092,17.019438
Romania,2022,0.32303035,22.638659,27.634401,1.1891652,17.590124
Romania,2023,0.29828945,21.792906,29.433657,1.0476956,14.733275
Russia,1993,0.45385477,34.710564,20.213875,2.5098104,20.574001
Russia,1996,0.4609863,35.545956,20.011717,2.6088388,20.76
Russia,1997,0.384092,29.391142,24.37844,1.7054814,15.088451
Russia,1998,0.38137004,28.61983,24.248344,1.6747367,15.5075445
Russia,1999,0.37443388,27.734867,24.537277,1.6036329,15.558026
Russia,2000,0.37092742,27.623665,24.811897,1.574883,15.05471
Russia,2001,0.36924985,27.853683,25.048208,1.5634404,13.9832945
Russia,2002,0.3728377,28.144936,24.842901,1.5891118,13.44888
Russia,2003,0.39971548,30.319506,23.277506,1.8405786,14.980708
Russia,2004,0.4031583,30.488323,22.999424,1.8777319,15.437601
Russia,2005,0.41265598,31.231514,22.529612,1.9617876,15.21433
Russia,2006,0.4095094,31.274143,22.765566,1.9461046,15.488371
Russia,2007,0.42272472,32.763603,22.154135,2.089671,15.118512
Russia,2008,0.41568583,32.48664,22.708889,2.0102663,14.046643
Russia,2009,0.398456,31.082218,23.716892,1.8338063,13.3103485
Russia,2010,0.39548978,30.61132,23.757504,1.8057878,13.227195
Russia,2011,0.39749315,31.105927,23.763601,1.8295381,12.889838
Russia,2012,0.40714827,32.16797,23.30156,1.9308242,12.685214
Russia,2013,0.40884423,32.448513,23.23787,1.9501148,12.518056
Russia,2014,0.3988122,31.87125,23.911331,1.857204,12.013175
Russia,2015,0.37710539,29.653624,25.035038,1.6442305,11.538017
Russia,2016,0.368485,28.614717,25.385918,1.5675377,11.830508
Russia,2017,0.37239072,29.02548,25.29053,1.5906187,11.353897
Russia,2018,0.37473005,29.881695,25.287298,1.6365598,10.782056
Russia,2019,0.37736863,30.17945,25.175175,1.6609681,10.981562
Russia,2020,0.36068243,29.037603,26.22868,1.5260524,9.846547
Rwanda,2000,0.48520252,40.793304,19.807255,2.8971686,14.145261
Rwanda,2005,0.5202114,43.86854,18.037418,3.4586737,16.036207
Rwanda,2010,0.47221914,39.77261,20.582952,2.6976042,12.448027
Rwanda,2013,0.45111567,37.929543,21.734089,2.4293518,12.17383
Rwanda,2016,0.4370951,35.628185,22.07068,2.2499661,12.529415
Rwanda,2023,0.39364448,33.409252,24.968338,1.8285209,8.135529
Rwanda (rural),1984,0.28898594,24.584618,30.625326,1.0788225,2.227
Saint Lucia,1995,0.4258438,32.480286,21.820831,2.1511025,19.039001
Saint Lucia,2015,0.51225066,38.584335,16.931137,3.4797935,23.283886
Samoa,2002,0.4073552,32.48246,23.515806,1.9266022,13.194759
Samoa,2008,0.4204655,34.012817,22.894972,2.07268,12.16939
Samoa,2013,0.38743454,31.286827,24.797743,1.7494363,11.38643
Sao Tome and Principe,2000,0.32125893,24.543165,27.959003,1.2131046,10.514
Sao Tome and Principe,2010,0.3082127,24.168713,28.97642,1.1438496,8.471162
Sao Tome and Principe,2017,0.4072948,32.799404,23.531343,1.949142,12.89467
Senegal,1991,0.54041934,42.707893,15.613227,4.067078,23.405
Senegal,1994,0.39245197,31.536093,24.315975,1.8071489,13.334
Senegal,2001,0.41229436,33.438267,23.335037,1.9879997,11.563678
Senegal,2005,0.39212894,30.038288,23.849247,1.775725,14.047186
Senegal,2011,0.4027436,31.042267,23.26765,1.8907763,14.610945
Senegal,2018,0.38314784,30.775217,24.795477,1.7180341,10.41091
Senegal,2021,0.3615772,28.828243,26.066294,1.5311877,11.242159
Serbia,2012,0.398866,28.640308,23.02907,1.83368,19.154696
Serbia,2013,0.39444748,28.171461,23.206861,1.798494,19.980093
Serbia,2014,0.40435985,28.607862,22.569082,1.8957591,21.066893
Serbia,2015,0.40460244,29.17659,22.854414,1.904183,20.360634
Serbia,2016,0.38773644,27.292284,23.636145,1.719224,19.855186
Serbia,2017,0.36104488,25.546984,25.354626,1.474351,18.188265
Serbia,2018,0.35002947,25.448032,26.137693,1.402572,16.963799
Serbia,2019,0.34475124,25.964073,26.816504,1.3761318,15.171024
Serbia,2020,0.3495087,27.138248,26.86688,1.4297636,14.676948
Serbia,2021,0.3312888,25.897465,27.941576,1.298481,12.374169
Serbia,2022,0.3280289,24.704372,27.752605,1.2591898,14.042851
Seychelles,1999,0.42776692,33.97197,22.411205,2.1447387,14.740673
Seychelles,2006,0.42767617,33.710747,22.237688,2.1457744,16.118017
Seychelles,2013,0.46821982,39.86504,21.361347,2.621346,12.646845
Seychelles,2018,0.3212532,23.871746,27.86173,1.2124584,14.25827
Sierra Leone,2003,0.40167454,31.920156,23.674313,1.872918,11.476876
Sierra Leone,2011,0.34030178,26.911228,27.174368,1.356941,8.181955
Sierra Leone,2018,0.35690176,29.394278,26.67441,1.5020928,7.490753
Slovakia,1992,0.20186578,18.272015,36.455612,0.66684705,2.9949281
Slovakia,1996,0.26275504,21.144344,32.604385,0.8908488,9.247744
Slovakia,2004,0.2707678,22.054672,31.78952,0.95746267,10.609625
Slovakia,2005,0.29296494,24.908497,30.995323,1.1001793,8.70193
Slovakia,2006,0.2579704,21.81131,32.867382,0.90386945,8.094807
Slovakia,2007,0.24664715,20.760458,33.530415,0.8425018,7.8568497
Slovakia,2008,0.2602499,21.358828,32.496128,0.8954558,8.153457
Slovakia,2009,0.2723098,21.782867,31.644232,0.9470062,9.53346
Slovakia,2010,0.2731572,21.852224,31.60513,0.9512609,9.762074
Slovakia,2011,0.2653828,20.956203,31.878307,0.9053345,9.919701
Slovakia,2012,0.2611581,20.5015,32.103313,0.88164395,10.135131
Slovakia,2013,0.28086153,22.156208,31.014057,0.990946,10.600748
Slovakia,2014,0.26103443,20.26771,32.081684,0.8775816,10.866543
Slovakia,2015,0.26491237,20.937733,32.010166,0.905284,10.597132
Slovakia,2016,0.2515497,19.903683,32.837715,0.8354894,9.196232
Slovakia,2017,0.23237365,18.44683,33.859337,0.7450102,8.641966
Slovakia,2018,0.24970019,19.550138,32.754284,0.81932086,9.30454
Slovakia,2019,0.23232324,18.798552,33.984264,0.7543976,8.796006
Slovakia,2020,0.24219425,19.043701,33.120037,0.7902503,10.173651
Slovakia,2021,0.2411022,19.128244,33.342068,0.78725374,9.86223
Slovakia,2022,0.24078926,18.220339,33.15205,0.76296186,10.815584
Slovakia,2023,0.23817715,18.79074,33.46653,0.77153397,10.5830345
Slovenia,1987,0.2359837,20.40051,33.91288,0.8088289,5.15
Slovenia,1993,0.2911778,24.733488,30.670671,1.0919726,6.3259997
Slovenia,1997,0.241215,19.906237,33.739376,0.7961574,6.2135625
Slovenia,1999,0.24042886,19.91884,33.790302,0.79325837,5.991195
Slovenia,2004,0.24790733,20.640099,33.05414,0.8440202,6.4857817
Slovenia,2005,0.24634741,20.580656,33.140377,0.83894795,6.1171985
Slovenia,2006,0.24363928,20.3473,33.31232,0.824423,6.04583
Slovenia,2007,0.24354753,20.385109,33.3496,0.8253146,6.071728
Slovenia,2008,0.23718019,20.134016,33.79026,0.80241245,5.7031994
Slovenia,2009,0.24787736,20.622726,33.051884,0.84368217,6.637536
Slovenia,2010,0.24933259,20.735424,32.99378,0.851602,7.609903
Slovenia,2011,0.24868034,20.760414,33.09907,0.8494584,7.146725
Slovenia,2012,0.25585502,21.069946,32.657043,0.8773063,8.168461
Slovenia,2013,0.26241106,21.403875,32.193653,0.9066858,8.460512
Slovenia,2014,0.25657535,21.169426,32.59711,0.8825476,7.6492825
Slovenia,2015,0.25408465,21.048893,32.729656,0.87403905,7.501569
Slovenia,2016,0.24757937,20.631386,33.13331,0.8441858,6.953983
Slovenia,2017,0.24219307,20.419546,33.51884,0.82242006,6.425173
Slovenia,2018,0.24633364,20.971922,33.32227,0.84850246,5.3027005
Slovenia,2019,0.24384232,20.737608,33.42811,0.83610016,5.634717
Slovenia,2020,0.24031529,20.50205,33.67692,0.81923485,5.391123
Slovenia,2021,0.2428228,20.648766,33.488686,0.8291749,5.3882813
Slovenia,2022,0.24305065,20.685053,33.478264,0.82936156,5.250108
Slovenia,2023,0.24681959,20.630207,33.10216,0.83874124,5.9011264
Solomon Islands,2005,0.46087635,35.73886,20.073307,2.5460024,17.297192
Solomon Islands,2012,0.37054926,29.244211,25.569052,1.5938859,11.770593
South Africa,1993,0.5933394,46.659748,12.166883,5.6910987,25.415
South Africa,2000,0.5776966,44.93053,12.891053,5.1871986,25.409
South Africa,2005,0.64761883,54.21895,10.612156,7.4273643,20.313522
South Africa,2008,0.63009,51.256413,10.977219,6.8586507,22.388483
South Africa,2010,0.6338256,51.25879,10.628461,7.133067,23.354078
South Africa,2014,0.6302572,50.495552,10.653502,7.064368,23.447088
South Asia (WB),1981,,,,,6.9595175
South Asia (WB),1982,,,,,6.9494767
South Asia (WB),1983,,,,,6.97944
South Asia (WB),1984,,,,,6.5085554
South Asia (WB),1985,,,,,5.949535
South Asia (WB),1986,,,,,5.6323643
South Asia (WB),1987,,,,,5.346866
South Asia (WB),1988,,,,,5.086043
South Asia (WB),1989,,,,,4.900349
South Asia (WB),1990,,,,,4.958144
South Asia (WB),1991,,,,,4.759233
South Asia (WB),1992,,,,,4.5723495
South Asia (WB),1993,,,,,4.295445
South Asia (WB),1994,,,,,4.1374874
South Asia (WB),1995,,,,,4.127186
South Asia (WB),1996,,,,,3.9981325
South Asia (WB),1997,,,,,3.9184895
South Asia (WB),1998,,,,,3.8312223
South Asia (WB),1999,,,,,3.8184237
South Asia (WB),2000,,,,,3.6691732
South Asia (WB),2001,,,,,3.5799038
South Asia (WB),2002,,,,,3.496819
South Asia (WB),2003,,,,,3.4718487
South Asia (WB),2004,,,,,3.3743322
South Asia (WB),2005,,,,,3.385659
South Asia (WB),2006,,,,,3.35631
South Asia (WB),2007,,,,,3.4453194
South Asia (WB),2008,,,,,3.4370766
South Asia (WB),2009,,,,,3.6093168
South Asia (WB),2010,,,,,3.6528678
South Asia (WB),2011,,,,,3.906397
South Asia (WB),2012,,,,,4.0084486
South Asia (WB),2013,,,,,3.9997127
South Asia (WB),2014,,,,,4.074169
South Asia (WB),2015,,,,,4.004253
South Asia (WB),2016,,,,,4.0597425
South Asia (WB),2017,,,,,4.021407
South Asia (WB),2018,,,,,3.9219646
South Asia (WB),2019,,,,,3.9832785
South Asia (WB),2020,,,,,3.8112369
South Asia (WB),2021,,,,,3.8532627
South Asia (WB),2022,,,,,3.843876
South Asia (WB),2023,,,,,3.7620463
South Asia (WB),2024,,,,,3.7892082
South Asia (WB),2025,,,,,3.7386444
South Korea,2006,0.31702983,23.60328,28.604303,1.1553477,12.991801
South Korea,2008,0.32324833,24.044409,28.240908,1.1920197,12.998488
South Korea,2010,0.32021224,23.772213,28.357645,1.1694825,12.494705
South Korea,2012,0.31558052,23.411993,28.650497,1.1434053,12.998687
South Korea,2014,0.31192905,23.234982,28.934944,1.1179421,12.474205
South Korea,2016,0.35222206,26.002281,26.344349,1.3972126,15.495769
South Korea,2017,0.34854642,25.63368,26.494879,1.3695326,15.244632
South Korea,2018,0.33725032,24.77485,27.101244,1.2849358,14.246543
South Korea,2019,0.33196163,24.741972,27.585697,1.2548282,13.498296
South Korea,2020,0.32708606,24.803493,28.001541,1.2327322,12.485023
South Korea,2021,0.32906574,24.560759,27.743732,1.2352644,12.74921
South Sudan,2009,0.4631574,33.19583,18.727438,2.6604145,23.605448
South Sudan,2016,0.44047812,33.014072,20.867706,2.2793772,18.680086
Spain,1980,0.34483546,25.87159,26.976694,1.3445861,13.249159
Spain,1985,0.34431675,26.374409,27.166523,1.3515033,11.933665
Spain,1990,0.32023215,24.451237,28.529062,1.1883204,11.246932
Spain,1993,0.3565849,26.184103,26.164803,1.4187682,14.240308
Spain,1994,0.35103723,25.568014,26.302599,1.3758069,14.983601
Spain,1995,0.35726634,26.46845,26.141602,1.4303733,13.9949665
Spain,1996,0.3646458,26.26152,25.46207,1.4737457,15.475453
Spain,1997,0.3532442,25.879978,26.178928,1.3979651,13.987777
Spain,1998,0.34580052,25.507435,26.747194,1.344732,14.491394
Spain,1999,0.33791927,25.4323,27.393915,1.2992246,12.497617
Spain,2000,0.3412891,25.429356,27.170223,1.3148562,13.2415905
Spain,2003,0.31800938,23.966545,28.315742,1.1891178,13.212649
Spain,2004,0.3330196,24.845505,27.291468,1.2820339,13.119849
Spain,2005,0.32431775,24.280144,27.866816,1.2269095,13.047852
Spain,2006,0.33541155,24.91246,27.16337,1.299005,14.022657
Spain,2007,0.3413741,25.556728,26.804886,1.3477263,13.856617
Spain,2008,0.342204,25.587433,26.739044,1.3560673,14.7504835
Spain,2009,0.34924084,25.898664,26.323952,1.3986534,14.99452
Spain,2010,0.35244483,26.036497,26.083418,1.4220455,14.731998
Spain,2011,0.35693973,25.915363,25.628803,1.4548349,15.8373165
Spain,2012,0.3540366,25.78466,25.908236,1.4310887,15.906949
Spain,2013,0.36181897,25.917852,25.180918,1.493232,17.764608
Spain,2014,0.36052307,25.995136,25.377754,1.4829756,17.308016
Spain,2015,0.36178336,26.21444,25.336802,1.4973271,17.429811
Spain,2016,0.35757092,25.826893,25.603909,1.4582216,16.909643
Spain,2017,0.34651256,25.406412,26.364655,1.3799284,16.084171
Spain,2018,0.34716326,25.337458,26.286322,1.3784904,15.714095
Spain,2019,0.34303713,24.87857,26.468058,1.3447331,15.894003
Spain,2020,0.34863642,25.01913,26.046932,1.3799602,16.542868
Spain,2021,0.3388591,24.676786,26.71636,1.3144342,15.356843
Spain,2022,0.3357942,24.759619,27.05593,1.2957126,14.576678
Spain,2023,0.33407936,24.50186,27.14631,1.2819262,14.867224
Sri Lanka,1985,0.32467854,26.41642,28.314098,1.2786396,9.267
Sri Lanka,1990,0.32447433,27.488909,28.814987,1.2912072,5.902888
Sri Lanka,1995,0.35399538,28.96967,26.747948,1.4735075,6.8664336
Sri Lanka,2002,0.40171906,32.68806,23.989565,1.8741143,9.344308
Sri Lanka,2006,0.3966902,32.326622,24.319458,1.8272033,9.287236
Sri Lanka,2009,0.36054152,29.617718,26.481293,1.5294157,7.8060975
Sri Lanka,2012,0.38713607,31.92579,24.999065,1.7526146,9.166089
Sri Lanka,2016,0.39345774,32.561726,24.683863,1.8158928,9.770619
Sri Lanka,2019,0.37663776,30.840313,25.470945,1.6652173,9.440659
Sub-Saharan Africa (WB),1981,,,,,20.652992
Sub-Saharan Africa (WB),1982,,,,,20.488388
Sub-Saharan Africa (WB),1983,,,,,20.506216
Sub-Saharan Africa (WB),1984,,,,,20.444948
Sub-Saharan Africa (WB),1985,,,,,20.36105
Sub-Saharan Africa (WB),1986,,,,,20.67048
Sub-Saharan Africa (WB),1987,,,,,20.520666
Sub-Saharan Africa (WB),1988,,,,,20.703869
Sub-Saharan Africa (WB),1989,,,,,20.736128
Sub-Saharan Africa (WB),1990,,,,,20.636234
Sub-Saharan Africa (WB),1991,,,,,20.854393
Sub-Saharan Africa (WB),1992,,,,,20.937065
Sub-Saharan Africa (WB),1993,,,,,20.677862
Sub-Saharan Africa (WB),1994,,,,,20.90251
Sub-Saharan Africa (WB),1995,,,,,20.928453
Sub-Saharan Africa (WB),1996,,,,,21.069767
Sub-Saharan Africa (WB),1997,,,,,20.939734
Sub-Saharan Africa (WB),1998,,,,,20.981913
Sub-Saharan Africa (WB),1999,,,,,20.479534
Sub-Saharan Africa (WB),2000,,,,,20.831997
Sub-Saharan Africa (WB),2001,,,,,20.753246
Sub-Saharan Africa (WB),2002,,,,,19.776926
Sub-Saharan Africa (WB),2003,,,,,19.366459
Sub-Saharan Africa (WB),2004,,,,,19.593132
Sub-Saharan Africa (WB),2005,,,,,19.757202
Sub-Saharan Africa (WB),2006,,,,,19.40032
Sub-Saharan Africa (WB),2007,,,,,19.044666
Sub-Saharan Africa (WB),2008,,,,,18.573544
Sub-Saharan Africa (WB),2009,,,,,18.699324
Sub-Saharan Africa (WB),2010,,,,,18.343733
Sub-Saharan Africa (WB),2011,,,,,18.258162
Sub-Saharan Africa (WB),2012,,,,,17.77287
Sub-Saharan Africa (WB),2013,,,,,17.764246
Sub-Saharan Africa (WB),2014,,,,,17.88581
Sub-Saharan Africa (WB),2015,,,,,18.017855
Sub-Saharan Africa (WB),2016,,,,,18.01838
Sub-Saharan Africa (WB),2017,,,,,18.149721
Sub-Saharan Africa (WB),2018,,,,,18.077396
Sub-Saharan Africa (WB),2019,,,,,18.1644
Sub-Saharan Africa (WB),2020,,,,,18.086597
Sub-Saharan Africa (WB),2021,,,,,17.56186
Sub-Saharan Africa (WB),2022,,,,,17.42418
Sub-Saharan Africa (WB),2023,,,,,16.985619
Sub-Saharan Africa (WB),2024,,,,,16.996614
Sub-Saharan Africa (WB),2025,,,,,17.242325
Sudan,2009,0.35395336,26.683212,25.970514,1.4442813,13.6779785
Sudan,2014,0.34242943,27.77561,27.36406,1.3960006,9.717287
Suriname,2022,0.39179897,30.069817,24.160532,1.7604758,16.052729
Suriname (urban),1999,0.5753989,41.972576,12.913853,5.613185,31.641087
Sweden,1975,0.24283645,19.069147,33.260704,0.7727132,5.2473297
Sweden,1981,0.22923574,17.945272,34.062412,0.7107522,6.499271
Sweden,1987,0.23057628,18.600578,34.193073,0.7302119,5.2450786
Sweden,1992,0.24908733,19.680548,32.97012,0.80625796,6.2469506
Sweden,1995,0.25236505,19.672697,32.729,0.81852907,6.9942226
Sweden,2000,0.2696006,21.78013,31.976088,0.9195781,5.985576
Sweden,2001,0.2654536,21.520767,32.23386,0.89903873,5.490764
Sweden,2002,0.26216906,20.929996,32.306774,0.8750952,6.2428064
Sweden,2003,0.2526852,20.136578,32.57073,0.84226775,7.2492256
Sweden,2004,0.26140112,21.074112,32.1267,0.891884,6.8398366
Sweden,2005,0.26821017,21.056265,31.688816,0.9119497,8.543558
Sweden,2006,0.26351228,21.13244,32.029224,0.899062,7.32369
Sweden,2007,0.27114138,21.648169,31.650425,0.9334972,8.160832
Sweden,2008,0.2811916,22.362904,31.065954,0.98490065,8.876404
Sweden,2009,0.27339843,21.443308,31.43494,0.9341701,9.1891985
Sweden,2010,0.27736148,21.808186,31.25201,0.95566523,8.872115
Sweden,2011,0.2760523,21.567778,31.262869,0.94537956,9.360227
Sweden,2012,0.27643865,21.603195,31.219656,0.94852924,9.555117
Sweden,2013,0.28822747,22.229027,30.412209,1.0053874,10.122581
Sweden,2014,0.28388637,22.186316,30.749235,0.99027455,9.265851
Sweden,2015,0.2920968,22.857283,30.311443,1.0362227,9.588611
Sweden,2016,0.29561198,23.252724,30.163668,1.0612954,10.370829
Sweden,2017,0.28774133,22.315187,30.414791,1.0078086,10.108798
Sweden,2018,0.29971555,22.902302,29.684603,1.0684072,10.766723
Sweden,2019,0.29304633,22.73156,30.164473,1.0382582,10.215979
Sweden,2020,0.28870603,22.395132,30.353632,1.0168353,10.077767
Sweden,2021,0.29765344,22.744375,29.768152,1.057093,11.076908
Sweden,2022,0.3160836,24.653076,29.004196,1.1806096,11.399109
Sweden,2023,0.2927833,22.330921,30.037655,1.0310233,10.978665
Switzerland,1982,0.36005235,28.17411,26.395937,1.4730495,9.23443
Switzerland,1992,0.3385482,25.989952,27.40206,1.3132381,9.994873
Switzerland,2000,0.33431056,25.520369,27.658554,1.2686609,9.24512
Switzerland,2002,0.31686732,23.727892,28.335321,1.1543846,9.4529295
Switzerland,2004,0.31564513,23.637642,28.417376,1.1419643,8.741591
Switzerland,2006,0.33918807,26.03319,27.01614,1.3419182,11.214404
Switzerland,2007,0.34255534,26.7091,26.981062,1.3740036,11.323022
Switzerland,2008,0.337947,26.29216,27.14678,1.346579,11.337984
Switzerland,2009,0.32855856,25.649796,27.760405,1.276384,10.038868
Switzerland,2010,0.3255303,25.432217,28.010044,1.2579857,10.987875
Switzerland,2011,0.3171362,24.646708,28.47178,1.1993054,10.413239
Switzerland,2012,0.31567127,24.99517,28.684647,1.2000707,9.498323
Switzerland,2013,0.3246219,25.51146,28.046871,1.2537568,10.005742
Switzerland,2014,0.3252566,25.532028,28.086155,1.2555811,10.367831
Switzerland,2015,0.32306957,25.241577,28.160965,1.2421317,10.905535
Switzerland,2016,0.33042452,25.8264,27.810354,1.287779,11.0627775
Switzerland,2017,0.32676333,25.543617,28.035263,1.2618409,10.921415
Switzerland,2018,0.3314104,25.786388,27.72354,1.294546,11.249616
Switzerland,2019,0.3399834,26.55176,27.277683,1.3525838,11.059527
Switzerland,2020,0.33737928,26.356781,27.417028,1.334514,10.427054
Switzerland,2021,0.33824313,26.592981,27.402058,1.3469142,11.213185
Switzerland,2022,0.33795178,26.5774,27.478214,1.3448523,11.927248
Syria,1996,0.3516938,28.603777,26.8518,1.4603075,8.750737
Syria,2003,0.37514603,29.946175,25.262579,1.6335906,10.123142
Syria,2006,0.4014725,30.902737,23.237112,1.8824861,16.326
Syria,2009,0.40394777,31.642792,23.322414,1.912066,15.506
Syria,2022,0.26628074,21.100065,31.605661,0.91101915,8.020153
Taiwan,1981,0.29969484,23.894001,30.00136,1.0822709,6.993051
Taiwan,1986,0.29707956,23.984818,30.237175,1.0764987,6.743439
Taiwan,1991,0.29967803,23.787537,29.960798,1.07966,6.9985313
Taiwan,1995,0.3132383,24.20596,29.03156,1.1464604,9.244533
Taiwan,1997,0.30822107,24.142912,29.305079,1.1261472,8.246822
Taiwan,2000,0.31111476,24.442091,29.205694,1.1413795,7.9965777
Taiwan,2005,0.32179585,25.170029,28.560057,1.2083802,8.498711
Taiwan,2007,0.32124567,24.88004,28.50452,1.1950723,8.994985
Taiwan,2010,0.33213326,25.44747,27.824366,1.2643816,10.743521
Taiwan,2013,0.32487386,25.37312,28.425362,1.2261997,9.494374
Taiwan,2016,0.31448635,24.70989,29.03978,1.1642393,8.492169
Taiwan,2017,0.31754693,25.210411,29.023216,1.1886351,8.747729
Taiwan,2018,0.31633675,24.95724,29.021494,1.1770762,8.498257
Taiwan,2019,0.3119192,24.57083,29.261225,1.1486131,8.491525
Taiwan,2020,0.31231022,24.796572,29.286161,1.1560488,7.999204
Taiwan,2021,0.31566375,25.228714,29.124474,1.1846696,8.249684
Tajikistan,1999,0.29532436,23.34013,29.953466,1.0708531,9.527201
Tajikistan,2003,0.32719448,25.615936,27.91267,1.266516,10.056004
Tajikistan,2004,0.3360195,26.491053,27.454018,1.3351833,10.703566
Tajikistan,2007,0.32180318,25.118732,28.439634,1.2275032,10.957478
Tajikistan,2009,0.30774954,24.11958,29.08874,1.1435558,9.226632
Tajikistan,2015,0.33995536,26.392292,27.079111,1.3549091,11.734408
Tajikistan,2021,0.32379097,24.549828,27.732903,1.2332517,12.08541
Tajikistan,2022,0.39492399,31.29513,24.28203,1.8037617,13.016206
Tajikistan,2023,0.38034558,29.898903,24.963041,1.681808,14.023413
Tajikistan,2024,0.36108002,28.178385,25.852783,1.521554,13.352801
Tanzania,1991,0.35280752,27.089289,26.457666,1.4231397,12.132159
Tanzania,2000,0.37281972,28.93724,25.153862,1.6000565,12.366888
Tanzania,2007,0.4027778,31.871212,23.71618,1.8847814,13.160649
Tanzania,2011,0.3778315,30.945667,25.455116,1.6719149,9.025575
Tanzania,2018,0.4049123,33.118782,23.865042,1.910936,9.725218
Thailand,1981,0.4521682,35.50781,20.496471,2.4643576,17.692999
Thailand,1988,0.43838593,35.328514,21.625507,2.2825458,14.026
Thailand,1990,0.45265648,36.115993,20.893642,2.40499,11.417096
Thailand,1992,0.47857958,38.64643,19.406832,2.7896035,13.589414
Thailand,1994,0.43470213,34.87367,21.86355,2.2195058,12.076679
Thailand,1996,0.42904922,34.272263,22.199808,2.1487994,12.16055
Thailand,1998,0.41455793,32.307377,22.593002,1.9904003,12.150782
Thailand,1999,0.43091586,34.02371,21.886324,2.1710746,13.386462
Thailand,2000,0.42833668,33.686207,21.984468,2.1382773,12.195132
Thailand,2002,0.41944495,33.171116,22.54518,2.0542662,12.881223
Thailand,2004,0.42540312,33.784733,22.231316,2.1307247,13.7222185
Thailand,2006,0.41819033,32.472443,22.38666,2.0437205,15.03215
Thailand,2007,0.39761516,30.830318,23.550776,1.831899,13.082081
Thailand,2008,0.40288273,31.12945,23.196583,1.8802987,13.626392
Thailand,2009,0.39601263,30.593058,23.594963,1.8163455,13.339755
Thailand,2010,0.3940277,30.715168,23.80546,1.8006722,12.350775
Thailand,2011,0.37459034,29.897339,25.24475,1.6360971,10.4198675
Thailand,2012,0.39256668,30.414846,23.863762,1.7796934,12.752194
Thailand,2013,0.37847108,29.218582,24.63429,1.6489456,11.792306
Thailand,2014,0.37032664,28.67465,25.166674,1.5810008,11.262698
Thailand,2015,0.35987332,28.397146,25.920742,1.51215,9.960783
Thailand,2016,0.36691424,28.71588,25.47538,1.558624,10.723266
Thailand,2017,0.36382803,28.27969,25.526142,1.5356241,11.043592
Thailand,2018,0.36412174,28.148594,25.43631,1.5339278,11.337107
Thailand,2019,0.34855723,27.21352,26.446192,1.4166329,9.620321
Thailand,2020,0.34985816,27.010567,26.29152,1.4206796,10.582294
Thailand,2021,0.34923872,27.050999,26.351295,1.4151131,9.962312
Thailand,2022,0.34297076,26.534807,26.709373,1.3707935,10.250457
Thailand,2023,0.3349489,26.118168,27.237333,1.3184699,9.37536
Togo,2006,0.42212275,32.63731,22.165668,2.064819,13.321694
Togo,2011,0.46015006,34.50843,19.509888,2.5530891,19.95579
Togo,2015,0.43028906,31.5496,21.102041,2.1619263,18.039715
Togo,2018,0.42534238,33.024704,22.056465,2.116264,15.799745
Togo,2021,0.37858006,29.634302,24.912258,1.6642122,13.185557
Tonga,2000,0.37690175,28.190205,24.533407,1.6314408,15.83907
Tonga,2009,0.3749649,28.91592,24.879898,1.6248353,13.753483
Tonga,2015,0.33521304,26.77725,27.744125,1.3424793,11.826432
Tonga,2021,0.27095765,22.00534,31.506819,0.94922805,5.755223
Trinidad and Tobago,1988,0.4260131,31.143833,21.209938,2.1472905,20.777
Trinidad and Tobago,1992,0.40185452,29.922031,22.928211,1.8818542,18.701
Tunisia,1985,0.4343376,34.08426,21.64228,2.2466185,17.557
Tunisia,1990,0.40102237,30.563456,23.225702,1.8786712,17.376999
Tunisia,1995,0.41657296,31.749409,22.244665,2.0403953,17.933
Tunisia,2000,0.40809476,31.565285,22.94804,1.9529552,16.769999
Tunisia,2005,0.37733382,29.07379,24.79709,1.6506923,14.751469
Tunisia,2010,0.38466486,29.251736,24.289957,1.7004707,15.0085
Tunisia,2015,0.32815883,25.571436,27.801247,1.269402,10.461631
Tunisia,2021,0.33716425,26.9845,27.637869,1.3513634,10.794243
Turkey,1987,0.4103413,32.394936,23.10187,1.9798311,15.719999
